cbsatitle,series_name,value,year,costar_msa
"Jacksonville, FL",contrib_international_mig_,-1.94,2005,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.47,2005,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.68,2006,Jacksonville - NC USA
"Pittsburgh, PA",pct_international_mig_,0.18,2016,Pittsburgh - PA USA
"Jacksonville, FL",pct_births_,1.51,2006,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.85,2006,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.66,2006,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,2.49,2006,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.80,2006,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-2.28,2006,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.83,2006,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,0.89,2007,Jacksonville - NC USA
"Akron, OH",pct_international_mig_,0.18,2012,Akron - OH USA
"Jacksonville, FL",pct_births_,1.51,2007,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.82,2007,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.69,2007,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.69,2007,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.80,2007,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.57,2007,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.00,2007,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,0.41,2008,Jacksonville - NC USA
"Pittsburgh, PA",pct_international_mig_,0.18,2014,Pittsburgh - PA USA
"Jacksonville, FL",pct_births_,1.47,2008,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.83,2008,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.64,2008,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.20,2008,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.79,2008,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.06,2008,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-0.55,2008,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,0.14,2009,Jacksonville - NC USA
"Allentown-Bethlehem-Easton, PA-NJ",pct_international_mig_,0.18,2003,Lehigh Valley - PA USA
"Jacksonville, FL",pct_births_,1.45,2009,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.79,2009,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.66,2009,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,0.91,2009,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.77,2009,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-0.81,2009,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-0.25,2009,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,0.07,2010,Jacksonville - NC USA
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",pct_international_mig_,0.18,2009,Philadelphia - PA USA
"Jacksonville, FL",pct_births_,0.32,2010,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.20,2010,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.12,2010,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.82,2010,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-1.75,2010,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.76,2010,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.69,2010,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,0.24,2011,Jacksonville - NC USA
"Urban Honolulu, HI",pct_international_mig_,0.18,2010,Honolulu - HI USA
"Jacksonville, FL",pct_births_,1.31,2011,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.81,2011,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.50,2011,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,0.98,2011,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.74,2011,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-0.74,2011,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-0.48,2011,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,0.42,2012,Jacksonville - NC USA
"Augusta-Richmond County, GA-SC",pct_international_mig_,0.18,2015,Augusta - GA USA
"Jacksonville, FL",pct_births_,1.27,2012,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.82,2012,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.46,2012,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.16,2012,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.75,2012,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-0.87,2012,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-0.70,2012,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,0.50,2013,Jacksonville - NC USA
"Cleveland, OH",pct_international_mig_,0.18,2012,Cleveland - TN USA
"Jacksonville, FL",pct_births_,1.26,2013,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.85,2013,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.41,2013,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.16,2013,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.66,2013,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-0.91,2013,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-0.75,2013,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,0.95,2014,Jacksonville - NC USA
"Grand Rapids-Wyoming-Kentwood, MI",pct_international_mig_,0.18,2006,Grand Rapids - MI USA
"Jacksonville, FL",pct_births_,1.29,2014,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.85,2014,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.44,2014,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.66,2014,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.71,2014,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.40,2014,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.23,2014,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.25,2015,Jacksonville - NC USA
"Urban Honolulu, HI",pct_international_mig_,0.18,2019,Honolulu - HI USA
"Jacksonville, FL",pct_births_,1.29,2015,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.87,2015,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.41,2015,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,2.00,2015,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.75,2015,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.68,2015,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.59,2015,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.40,2016,Jacksonville - NC USA
"New Orleans-Metairie, LA",pct_international_mig_,0.18,2012,New Orleans - LA USA
"Jacksonville, FL",pct_births_,1.31,2016,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.87,2016,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.44,2016,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,2.22,2016,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.81,2016,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.85,2016,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.78,2016,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.27,2017,Jacksonville - NC USA
"Chicago-Naperville-Elgin, IL-IN",pct_international_mig_,0.18,2018,Chicago - IL USA
"Jacksonville, FL",pct_births_,1.25,2017,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.89,2017,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.36,2017,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.98,2017,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.71,2017,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.63,2017,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.62,2017,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.28,2018,Jacksonville - NC USA
"Grand Rapids-Wyoming-Kentwood, MI",pct_international_mig_,0.18,2005,Grand Rapids - MI USA
"Jacksonville, FL",pct_births_,1.24,2018,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.93,2018,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.31,2018,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.84,2018,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.56,2018,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.60,2018,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.53,2018,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.32,2019,Jacksonville - NC USA
"New Orleans-Metairie, LA",pct_international_mig_,0.18,2017,New Orleans - LA USA
"Jacksonville, FL",pct_births_,1.22,2019,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.93,2019,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.29,2019,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.77,2019,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.45,2019,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.61,2019,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.48,2019,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,0.44,2020,Jacksonville - NC USA
"Boise City, ID",pct_international_mig_,0.18,2005,Boise - ID USA
"Jacksonville, FL",pct_births_,0.27,2020,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.24,2020,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.04,2020,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,3.28,2020,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-2.84,2020,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-3.27,2020,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-3.24,2020,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.66,2021,Jacksonville - NC USA
"Deltona-Daytona Beach-Ormond Beach, FL",pct_international_mig_,0.18,2001,Daytona Beach - FL USA
"Jacksonville, FL",pct_births_,1.11,2021,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,1.07,2021,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.05,2021,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,1.77,2021,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.11,2021,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.67,2021,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-1.73,2021,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.76,2022,Jacksonville - NC USA
"Milwaukee-Waukesha, WI",pct_international_mig_,0.18,2018,Milwaukee - WI USA
"Jacksonville, FL",pct_births_,1.12,2022,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,1.12,2022,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.00,2022,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,2.42,2022,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.66,2022,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.83,2022,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-2.41,2022,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.56,2023,Jacksonville - NC USA
"Baltimore-Columbia-Towson, MD",pct_international_mig_,0.18,2005,Baltimore - MD USA
"Jacksonville, FL",pct_births_,1.11,2023,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.94,2023,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.17,2023,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,2.49,2023,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-0.93,2023,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.75,2023,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-2.32,2023,Jacksonville - NC USA
"Jacksonville, FL",pct_domestic_mig_,1.16,2024,Jacksonville - NC USA
"Memphis, TN-MS-AR",pct_international_mig_,0.18,2004,Memphis - TN USA
"Jacksonville, FL",pct_births_,1.06,2024,Jacksonville - NC USA
"Jacksonville, FL",pct_deaths_,0.92,2024,Jacksonville - NC USA
"Jacksonville, FL",pct_natural_inc_,0.15,2024,Jacksonville - NC USA
"Jacksonville, FL",pct_pop_increase_,2.17,2024,Jacksonville - NC USA
"Jacksonville, FL",contrib_domestic_mig_,-1.01,2024,Jacksonville - NC USA
"Jacksonville, FL",contrib_international_mig_,-1.30,2024,Jacksonville - NC USA
"Jacksonville, FL",contrib_natural_chg_,-2.02,2024,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,,2000,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,,2001,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,,2002,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,,2003,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,,2004,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,,2005,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,,2006,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,,2007,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,-0.09,2008,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,-0.04,2009,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.18,2010,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.14,2011,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.08,2012,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.09,2013,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.11,2014,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.09,2015,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.09,2016,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.04,2017,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.08,2018,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.08,2019,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.11,2020,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.13,2021,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.04,2022,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.03,2023,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.04,2024,Jacksonville - NC USA
"Jacksonville, FL",Office_trt,0.08,2025,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,,2000,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,,2001,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,,2002,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,,2003,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,,2004,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,,2005,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,,2006,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,,2007,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,-0.05,2008,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,-0.04,2009,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.08,2010,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.12,2011,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.14,2012,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.06,2013,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.15,2014,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.12,2015,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.08,2016,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.05,2017,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.07,2018,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.07,2019,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.09,2020,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.11,2021,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.09,2022,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.08,2023,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.05,2024,Jacksonville - NC USA
"Jacksonville, FL",Retail_trt,0.05,2025,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,,2000,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.18,2001,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.20,2002,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.20,2003,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.15,2004,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.14,2005,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.09,2006,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.02,2007,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,-0.15,2008,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.00,2009,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.34,2010,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.14,2011,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.09,2012,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.05,2013,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.13,2014,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.12,2015,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.07,2016,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.10,2017,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.14,2018,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.13,2019,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.16,2020,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.24,2021,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.20,2022,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.01,2023,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.06,2024,Jacksonville - NC USA
"Jacksonville, FL",Multi-Family_trt,0.09,2025,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,,2000,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,,2001,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,,2002,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,,2003,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,,2004,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,,2005,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,,2006,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,,2007,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,-0.05,2008,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,-0.02,2009,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.09,2010,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.09,2011,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.10,2012,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.11,2013,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.14,2014,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.16,2015,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.10,2016,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.07,2017,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.13,2018,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.13,2019,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.19,2020,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.24,2021,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.10,2022,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.06,2023,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.12,2024,Jacksonville - NC USA
"Jacksonville, FL",Industrial_trt,0.11,2025,Jacksonville - NC USA
"Jackson, MS",ESTIMATESBASE,619948.00,2020,Jackson - MS USA
"Jackson, MS",POPESTIMATE,618883.00,2020,Jackson - MS USA
"Jackson, MS",POPESTIMATE,612538.00,2021,Jackson - MS USA
"Jackson, MS",POPESTIMATE,609791.00,2022,Jackson - MS USA
"Jackson, MS",POPESTIMATE,609217.00,2023,Jackson - MS USA
"Jackson, MS",POPESTIMATE,606178.00,2024,Jackson - MS USA
"Jackson, MS",NPOPCHG,-1065.00,2020,Jackson - MS USA
"Jackson, MS",NPOPCHG,-6345.00,2021,Jackson - MS USA
"Jackson, MS",NPOPCHG,-2747.00,2022,Jackson - MS USA
"Jackson, MS",NPOPCHG,-574.00,2023,Jackson - MS USA
"Jackson, MS",NPOPCHG,-3039.00,2024,Jackson - MS USA
"Jackson, MS",BIRTHS,1789.00,2020,Jackson - MS USA
"Jackson, MS",BIRTHS,7387.00,2021,Jackson - MS USA
"Jackson, MS",BIRTHS,7248.00,2022,Jackson - MS USA
"Jackson, MS",BIRTHS,7418.00,2023,Jackson - MS USA
"Jackson, MS",BIRTHS,7281.00,2024,Jackson - MS USA
"Jackson, MS",DEATHS,1795.00,2020,Jackson - MS USA
"Jackson, MS",DEATHS,7797.00,2021,Jackson - MS USA
"Jackson, MS",DEATHS,7436.00,2022,Jackson - MS USA
"Jackson, MS",DEATHS,6616.00,2023,Jackson - MS USA
"Jackson, MS",DEATHS,6683.00,2024,Jackson - MS USA
"Jackson, MS",NATURALCHG,-6.00,2020,Jackson - MS USA
"Jackson, MS",NATURALCHG,-410.00,2021,Jackson - MS USA
"Jackson, MS",NATURALCHG,-188.00,2022,Jackson - MS USA
"Jackson, MS",NATURALCHG,802.00,2023,Jackson - MS USA
"Jackson, MS",NATURALCHG,598.00,2024,Jackson - MS USA
"Jackson, MS",INTERNATIONALMIG,6.00,2020,Jackson - MS USA
"Jackson, MS",INTERNATIONALMIG,168.00,2021,Jackson - MS USA
"Jackson, MS",INTERNATIONALMIG,1849.00,2022,Jackson - MS USA
"Jackson, MS",INTERNATIONALMIG,1592.00,2023,Jackson - MS USA
"Jackson, MS",INTERNATIONALMIG,1928.00,2024,Jackson - MS USA
"Jackson, MS",DOMESTICMIG,-1109.00,2020,Jackson - MS USA
"Jackson, MS",DOMESTICMIG,-6037.00,2021,Jackson - MS USA
"Jackson, MS",DOMESTICMIG,-4400.00,2022,Jackson - MS USA
"Jackson, MS",DOMESTICMIG,-2951.00,2023,Jackson - MS USA
"Jackson, MS",DOMESTICMIG,-5574.00,2024,Jackson - MS USA
"Jackson, MS",NETMIG,-1103.00,2020,Jackson - MS USA
"Jackson, MS",NETMIG,-5869.00,2021,Jackson - MS USA
"Jackson, MS",NETMIG,-2551.00,2022,Jackson - MS USA
"Jackson, MS",NETMIG,-1359.00,2023,Jackson - MS USA
"Jackson, MS",NETMIG,-3646.00,2024,Jackson - MS USA
"Jackson, MS",GQESTIMATESBASE,23230.00,2020,Jackson - MS USA
"Jackson, MS",GQESTIMATES,23219.00,2020,Jackson - MS USA
"Jackson, MS",GQESTIMATES,20802.00,2021,Jackson - MS USA
"Jackson, MS",GQESTIMATES,20967.00,2022,Jackson - MS USA
"Jackson, MS",GQESTIMATES,20955.00,2023,Jackson - MS USA
"Jackson, MS",GQESTIMATES,18541.00,2024,Jackson - MS USA
"Jackson, MS",ESTIMATESBASE,615383.00,2010,Jackson - MS USA
"Jackson, MS",POPESTIMATE,616627.00,2010,Jackson - MS USA
"Jackson, MS",POPESTIMATE,621836.00,2011,Jackson - MS USA
"Jackson, MS",POPESTIMATE,624051.00,2012,Jackson - MS USA
"Jackson, MS",POPESTIMATE,624819.00,2013,Jackson - MS USA
