year,msa,RDI,RDI_trailing,real_relative_rent_growth,rrg_5yr_fwd,rrrg_5yr_fwd,RDI_move
2018,Bloomington - IL,2.0,2.5,-0.005107335746288296,0.1428790994435547,0.11478023976087548,0.5
2017,Bloomington - IL,2.5,2.5,-0.037048569880425895,0.09917224930226781,0.0423794388771055,0.0
2016,Bloomington - IL,2.5,2.5,-0.0083681996911764,0.08369489430636141,-0.008469699881971098,0.0
2015,Bloomington - IL,2.5,2.5,-0.026451859623193685,0.006051879830658406,-0.0556766586378216,0.0
2014,Bloomington - IL,2.5,2.5,-0.008710750378668301,-0.009570817880332481,-0.08271361794322718,0.0
2013,Bloomington - IL,2.5,2.5,-0.0123251797631383,-0.02833708636462688,-0.08568671531975258,0.0
2012,Bloomington - IL,2.5,2.0,0.0012086313217877995,-0.03856318200379608,-0.09290455933660258,-0.5
2011,Bloomington - IL,2.0,2.5,-0.0025576264597475216,-0.008448161542415589,-0.05464735813438889,0.5
2010,Bloomington - IL,2.5,2.0,-0.005758818297181282,-0.037074919827282414,-0.048836784902960007,-0.5
2009,Bloomington - IL,2.0,2.0,0.009655423462390851,-0.05610543928341939,-0.028143743576947607,0.0
2008,Bloomington - IL,2.0,2.5,0.005913329776376507,-0.0663139906083234,-0.009777569735888454,0.5
2007,Bloomington - IL,2.5,2.5,-0.007569928653538201,-0.0837130566914566,0.008460939803626352,0.0
2006,Bloomington - IL,2.5,2.5,-0.018331887200474697,-0.08806076531903818,-0.00031762017169964865,0.0
2018,Birmingham - AL,2.5,2.5,0.0240487530827522,0.008870241090655352,-0.019228618592023856,0.0
2017,Birmingham - AL,2.5,2.5,-0.003979144617915098,0.0747473015040159,0.017954491078853593,0.0
2016,Birmingham - AL,2.5,2.5,-0.006156647577881799,0.1189088164567947,0.026744222268462195,0.0
2015,Birmingham - AL,2.5,2.5,-0.007286056876182497,0.08009496097266669,0.0183664225041867,0.0
2014,Birmingham - AL,2.5,2.5,-0.010865090414881701,0.0842231656908989,0.0110803656280042,0.0
2013,Birmingham - AL,2.5,2.5,0.004822384566068601,0.053111442551016796,-0.004238186404108897,0.0
2012,Birmingham - AL,2.5,2.5,-0.0036542853340507005,0.030876822412014004,-0.023464554920792496,0.0
2011,Birmingham - AL,2.5,2.5,-0.0054373140446841405,0.0230595009550452,-0.023139695636928095,0.0
2010,Birmingham - AL,2.5,2.5,-0.0007543403189629351,-0.01065849702805284,-0.02242036210373044,0.0
2009,Birmingham - AL,2.5,2.5,-0.0013719815760851496,-0.043850341252982664,-0.015888645546510878,0.0
2008,Birmingham - AL,2.5,2.5,-0.022445428650826195,-0.06293195758014926,-0.006395536707714325,0.0
2007,Birmingham - AL,2.5,2.5,-0.0036801313981413997,-0.12583734641969205,-0.03366334992460912,0.0
2006,Birmingham - AL,2.5,2.5,0.0231001749634743,-0.12143234113603836,-0.03368919598869982,0.0
2016,Binghamton - NY,2.0,2.0,-0.009889109060168301,-0.008285931803286095,-0.1004505259916186,0.0
2015,Binghamton - NY,2.0,2.0,-0.010725542902946396,-0.0057196612581610976,-0.06744819972664111,0.0
2014,Binghamton - NY,2.0,2.0,-0.007471989840269101,0.007944072179496303,-0.0651987278833984,0.0
2013,Binghamton - NY,2.0,2.0,-0.0105228936299682,-0.000588327459990998,-0.0579379564151167,0.0
2012,Binghamton - NY,2.0,2.0,-0.010132007300853771,0.006465649805963003,-0.04787572752684349,0.0
2011,Binghamton - NY,2.0,2.5,-0.0032214149832725213,-0.002542346142232468,-0.048741542734205764,0.5
2010,Binghamton - NY,2.5,2.0,0.009557956131175185,-0.03031198358163239,-0.04207384865730999,-0.5
2009,Binghamton - NY,2.0,2.0,0.0005156360566615503,-0.04975204532966019,-0.021790349623188408,0.0
2008,Binghamton - NY,2.0,2.0,-0.001187107060104605,-0.0703391445986927,-0.013802723726257756,0.0
2007,Binghamton - NY,2.0,2.0,0.004341091029346001,-0.0966409336514771,-0.004466937156394162,0.0
2006,Binghamton - NY,2.0,2.0,-0.005987994372844696,-0.07773698397353293,0.01000616117380561,0.0
2018,Beaumont - TX,2.5,2.5,-0.013004831969737996,-0.032890819038264504,-0.06098967872094373,0.0
2017,Beaumont - TX,2.5,2.5,0.030482463538646705,-0.043810524995438804,-0.10060333542060113,0.0
2016,Beaumont - TX,2.5,2.5,0.0023052208125591,0.035104794983752,-0.057059799204580514,0.0
2015,Beaumont - TX,2.5,2.5,-0.006674429401755298,0.0459144679950549,-0.015814070473425104,0.0
2014,Beaumont - TX,2.5,2.5,-0.003964657895267001,0.08034066627919662,0.007197866216301908,0.0
2013,Beaumont - TX,2.5,2.5,-0.008298889733851,0.0664933940395712,0.00914376508444551,0.0
2012,Beaumont - TX,2.5,3.0,-0.013894947711378381,0.068191084653139,0.013849707320332506,0.5
2011,Beaumont - TX,3.0,2.5,-0.0021893722005188083,0.01567149266228072,-0.03052770392969258,-0.5
2010,Beaumont - TX,2.5,2.5,-0.012406255817040805,-0.02326043186709289,-0.03502229694277049,0.0
2009,Beaumont - TX,2.5,2.5,0.007321832701563849,-0.06871581906452778,-0.04075412335805599,0.0
2008,Beaumont - TX,2.5,2.5,0.009570953901857103,-0.08600405363366008,-0.029467632761225146,0.0
2007,Beaumont - TX,2.5,2.5,0.0166042102500797,-0.10377178562059998,-0.011597789125517042,0.0
2006,Beaumont - TX,2.5,2.5,0.0024728812277317047,-0.0688417763113975,0.01890136883594104,0.0
2018,Baton Rouge - LA,2.5,2.5,-0.03708364581689237,-0.0500053706597537,-0.0781042303424329,0.0
2017,Baton Rouge - LA,2.5,2.5,-0.0356096373870968,-0.054795036459341674,-0.11158784688450397,0.0
2016,Baton Rouge - LA,2.5,2.5,0.025118373334407806,-0.03157872127182777,-0.12374331546016026,0.0
2015,Baton Rouge - LA,2.5,2.5,-0.007377153262495897,-0.023088726924732274,-0.08481726539321227,0.0
2014,Baton Rouge - LA,2.5,2.5,0.001383986324071898,-0.019855765344574974,-0.09299856540746966,0.0
2013,Baton Rouge - LA,2.5,2.5,-0.0004264991730452,0.0037815521471203234,-0.05356807680800536,0.0
2012,Baton Rouge - LA,2.5,2.5,-0.004120816476643099,0.037430447168648295,-0.01691093016415819,0.0
2011,Baton Rouge - LA,2.5,2.5,-0.005446310155093639,0.060777087338268795,0.014577890746295508,0.0
2010,Baton Rouge - LA,2.5,2.5,0.0017206950578838552,-0.004224927667528348,-0.015986792743205937,0.0
2009,Baton Rouge - LA,2.5,2.5,0.003418121486902251,-0.03485064012929798,-0.006888944422826185,0.0
2008,Baton Rouge - LA,2.5,2.5,-0.025662011001259095,-0.06139123013243078,-0.004854809259995832,0.0
2007,Baton Rouge - LA,2.5,2.5,-0.0050350306555629,-0.12226431758329268,-0.030090321088209727,0.0
2006,Baton Rouge - LA,2.5,2.5,0.0264975801110268,-0.11874768041446807,-0.031004535267129527,0.0
2018,Baltimore - MD,2.5,2.5,-0.004378972575068498,0.017366217307746398,-0.010732642374932811,0.0
2017,Baltimore - MD,2.5,2.5,-0.007531659677624699,0.051421830296516396,-0.005370980128645911,0.0
2016,Baltimore - MD,2.5,2.5,-0.01738812588155269,0.0980504168868064,0.005885822698473892,0.0
2015,Baltimore - MD,2.5,2.5,-0.010401608422398498,0.0345352678447961,-0.02719327062368389,0.0
2014,Baltimore - MD,2.5,2.5,-0.0035651642829180007,0.03127699303627011,-0.04186580702662458,0.0
2013,Baltimore - MD,2.5,2.5,0.0012053474783897018,0.014084098115563307,-0.04326553083956238,0.0
2012,Baltimore - MD,2.5,2.5,-0.0026688408106565996,0.016660166546702312,-0.03768121078610418,0.0
2011,Baltimore - MD,2.5,2.5,0.006338214967399898,0.013380804672837211,-0.03281839191913608,0.0
2010,Baltimore - MD,2.5,2.5,0.024777648271992785,0.0026698140054940978,-0.009092051070183495,0.0
2009,Baltimore - MD,2.5,2.5,0.02501799073070286,-0.0018744900822640015,0.02608720562420779,0.0
2008,Baltimore - MD,2.5,2.5,0.0012740273959934746,-0.001866060234606292,0.054670360637828645,0.0
2007,Baltimore - MD,2.5,2.5,-0.00006299000233409881,-0.03743495593965052,0.05473904055543242,0.0
2006,Baltimore - MD,2.5,2.5,-0.008225679397582997,-0.03039825378358362,0.057344891363754924,0.0
2018,Bakersfield - CA,3.0,3.5,0.0083088576793671,0.10404726196825538,0.07594840228557617,0.5
2017,Bakersfield - CA,3.5,3.0,0.0098455771803856,0.13407936492562328,0.07728655450046097,-0.5
2016,Bakersfield - CA,3.0,3.5,-0.002244902774691599,0.17261742192506818,0.08045282773673568,0.5
2015,Bakersfield - CA,3.5,3.5,-0.015411280095577198,0.10316756506264199,0.041439026594162,0.0
2014,Bakersfield - CA,3.5,3.5,-0.0069784242659807014,0.0802780851274728,0.007135285064578098,0.0
2013,Bakersfield - CA,3.5,3.5,-0.005730019882321399,0.050869456678628897,-0.006480172276496799,0.0
2012,Bakersfield - CA,3.5,3.5,0.0065120663493870995,0.0338223274946212,-0.020519049838185296,0.0
2011,Bakersfield - CA,3.5,3.5,0.005483694840222601,0.022346635922789498,-0.0238525606691838,0.0
2010,Bakersfield - CA,3.5,3.5,0.0014168622437864542,-0.004362097978592003,-0.0161239630542696,0.0
2009,Bakersfield - CA,3.5,3.0,-0.03005922026932245,-0.027257516421377734,0.0007041792850940535,-0.5
2008,Bakersfield - CA,3.0,3.0,-0.0007183332927525043,-0.07891303759068263,-0.022376616718247696,0.0
2007,Bakersfield - CA,3.0,3.5,0.0158059364184737,-0.10953892662376175,-0.0173649301286788,0.5
2006,Bakersfield - CA,3.5,3.0,0.018624033778905903,-0.09581420520693074,-0.0080710600595922,-0.5
2018,Austin - TX,2.5,2.5,0.007986497133970302,-0.02138069193065187,-0.04947955161333108,0.0
2017,Austin - TX,2.5,2.5,-0.012484176084399199,0.08637524755299074,0.029582437127828428,0.0
2016,Austin - TX,2.5,2.5,-0.009925033897161501,0.13008302587270715,0.03791843168437463,0.0
2015,Austin - TX,2.5,2.5,0.015140380710363402,0.018921661645174025,-0.04280687682330597,0.0
2014,Austin - TX,2.5,2.5,0.007241552695631998,0.0851280778199434,0.011985277757048704,0.0
2013,Austin - TX,2.5,2.5,0.0129779744893312,0.06530884951353069,0.007959220558405002,0.0
2012,Austin - TX,2.5,2.5,0.013249279931187602,0.0672920752465724,0.0129506979137659,0.0
2011,Austin - TX,2.5,2.5,0.0115927108563483,0.08488335052132599,0.038684153929352705,0.0
2010,Austin - TX,2.5,2.5,0.0055960940662771845,0.0719637637585401,0.060201898682862506,0.0
2009,Austin - TX,2.5,2.5,-0.012852696701884256,0.0226959163323045,0.050657612038776285,0.0
2008,Austin - TX,2.5,2.5,-0.0035461382940411568,-0.025973058231174906,0.03056336264126003,0.0
2007,Austin - TX,2.5,2.5,0.0176654821261764,-0.07813474663719526,0.014039249857887674,0.0
2006,Austin - TX,2.5,2.5,-0.0012862160801887998,-0.06928769309446206,0.01845545205287647,0.0
2018,Augusta - GA,2.5,2.5,-0.0020008049905299967,0.03420147937536244,0.00610261969268322,0.0
2017,Augusta - GA,2.5,2.5,0.0094759017229081,0.07824570858478551,0.021452898159623184,0.0
2016,Augusta - GA,2.5,3.0,-0.010920993052423,0.1355085349380971,0.04334394074976459,0.5
2015,Augusta - GA,3.0,2.5,-0.014202609658241199,0.0962178078368307,0.03448926936835069,-0.5
2014,Augusta - GA,2.5,2.5,0.002812892198562598,0.0717489240244032,-0.0013938760384915039,0.0
2013,Augusta - GA,2.5,2.5,-0.001384386792779,0.0425140151754022,-0.0148356137797235,0.0
2012,Augusta - GA,2.5,3.0,0.0006603244692087,0.040122181750834,-0.014219195581972504,0.5
2011,Augusta - GA,3.0,2.5,0.0014355345629156017,0.0231644237563014,-0.0230347728356719,-0.5
2010,Augusta - GA,2.5,3.0,0.004615970188751784,0.0010836198553443015,-0.010678245220333301,0.5
2009,Augusta - GA,3.0,2.5,-0.005172995850443854,-0.019821361079812097,0.008140334626659682,-0.5
2008,Augusta - GA,2.5,2.5,-0.022159342188388095,-0.0563819742947817,0.00015444657765322986,0.0
2007,Augusta - GA,2.5,2.5,-0.002333209849894,-0.1127945053130388,-0.020620508817955865,0.0
2006,Augusta - GA,2.5,3.0,0.023792304098606103,-0.1113571882843971,-0.023614043137058564,0.5
2018,Atlantic City - NJ,2.5,2.5,0.007857386022806202,0.1731105026304721,0.1450116429477929,0.0
2017,Atlantic City - NJ,2.5,3.0,-0.003760302439331998,0.18213868314027779,0.1253458727151155,0.5
2016,Atlantic City - NJ,3.0,2.5,-0.02241334714926779,0.174594763174653,0.08243016898632051,-0.5
2015,Atlantic City - NJ,2.5,2.5,-0.018969831988215398,0.07609696429036561,0.01436842582188562,0.0
2014,Atlantic City - NJ,2.5,2.5,-0.011163581162691111,0.02300086924992501,-0.050141930812969686,0.0
2013,Atlantic City - NJ,2.5,2.5,0.004739852622151399,0.008899952238425598,-0.04844967671670009,0.0
2012,Atlantic City - NJ,2.5,2.5,-0.014438763028010771,0.0027741672154515985,-0.05156721011735489,0.0
2011,Atlantic City - NJ,2.5,2.5,0.00032512983307250026,-0.01604647411406037,-0.062245670706033665,0.0
2010,Atlantic City - NJ,2.5,2.5,0.008155641378834885,-0.027745328648015787,-0.03950719372369338,0.0
2009,Atlantic City - NJ,2.5,2.5,0.005709866061806651,-0.04034341606311488,-0.012381720356643098,0.0
2008,Atlantic City - NJ,2.5,2.5,-0.0012695603072643245,-0.05204469400458027,0.004491726867854665,0.0
2007,Atlantic City - NJ,2.5,2.5,0.0016726804897188984,-0.09369168255664401,-0.001517686061561059,0.0
2006,Atlantic City - NJ,2.5,2.5,-0.008864164352416999,-0.07314938769116994,0.01459375745616861,0.0
2018,Atlanta - GA,2.5,2.5,0.018204811960458804,0.03517712545394919,0.007078265771269965,0.0
2017,Atlanta - GA,2.5,2.5,0.006408276036381801,0.12992556379735498,0.07313275337219267,0.0
2016,Atlanta - GA,2.5,2.5,0.013147696852684005,0.2020329381078485,0.10986834391951597,0.0
2015,Atlanta - GA,2.5,2.5,0.028448544442653705,0.1110452539175749,0.0493167154490949,0.0
2014,Atlanta - GA,2.5,2.5,0.0164362639188767,0.1455870918482542,0.07244429178535951,0.0
2013,Atlanta - GA,2.5,2.5,0.013779981061816198,0.1399952221661807,0.08264559321105501,0.0
2012,Atlanta - GA,2.5,2.5,0.0111062470823526,0.1325621396452189,0.0782207623124124,0.0
2011,Atlanta - GA,2.5,2.5,0.003717907238751702,0.1291179299503565,0.0829187333583832,0.0
2010,Atlanta - GA,2.5,2.5,-0.011305332416668534,0.0852508088201285,0.0734889437444509,0.0
2009,Atlanta - GA,2.5,2.5,-0.003182942047715246,0.005773371178656877,0.03373506688512866,0.0
2008,Atlanta - GA,2.5,2.5,-0.0260086604394019,-0.04242055995389822,0.014115860918536716,0.0
2007,Atlanta - GA,2.5,2.5,-0.0136998174712062,-0.11784677707776432,-0.02567278058268138,0.0
2006,Atlanta - GA,2.5,2.5,-0.020990576595068,-0.13822199028357873,-0.05047884513624018,0.0
2006,Athens - GA,2.5,2.5,0.0251711010932922,-0.11505786465853456,-0.027314719511196014,0.0
2018,Ann Arbor - MI,2.0,2.0,-0.007865251973271398,0.0170274170562625,-0.011071442626416707,0.0
2017,Ann Arbor - MI,2.0,2.0,0.0310618244111538,0.0369000610485673,-0.019892749376595006,0.0
2016,Ann Arbor - MI,2.0,2.0,0.0147244334220886,0.10694920129328961,0.014784607104957099,0.0
2015,Ann Arbor - MI,2.0,2.0,-0.005816569551825499,0.0912375789955257,0.0295090405270457,0.0
2014,Ann Arbor - MI,2.0,2.0,0.0127580016851425,0.11597054409980759,0.042827744036912904,0.0
2013,Ann Arbor - MI,2.0,2.5,0.005316775292158099,0.1022120669484137,0.044862437993288005,0.5
2012,Ann Arbor - MI,2.5,2.0,0.031695179641246796,0.112385842591524,0.0580444652587175,-0.5
2011,Ann Arbor - MI,2.0,2.0,0.008746428880840599,0.1048770170807838,0.0586778204888105,0.0
2010,Ann Arbor - MI,2.0,2.0,-0.00027715112082660545,0.0644616810232401,0.0526998159475625,0.0
2009,Ann Arbor - MI,2.0,2.0,0.006503270938992452,0.030277538672089606,0.05823923437856139,0.0
2008,Ann Arbor - MI,2.0,2.0,0.0036698863841593057,-0.004551917240023594,0.05198450363241134,0.0
2007,Ann Arbor - MI,2.0,2.0,-0.004586004652082901,-0.041836381770670394,0.05033761472441255,0.0
2006,Ann Arbor - MI,2.0,2.0,-0.0206007678061724,-0.0736867147162557,0.01405643043108285,0.0
2018,Anchorage - AK,2.5,3.0,-0.015116039663553196,0.10105752465128888,0.07295866496860968,0.5
2017,Anchorage - AK,3.0,2.5,-0.01670861011371013,0.08031855323910708,0.02352574281394479,-0.5
2016,Anchorage - AK,2.5,2.5,-0.08803041279315951,0.06250751388445495,-0.029657080303877537,0.0
2015,Anchorage - AK,2.5,2.5,-0.028007134096696928,-0.06474660151824355,-0.12647513998672355,0.0
2014,Anchorage - AK,2.5,2.5,-0.005795139819383602,-0.08591276891343297,-0.15905556897632767,0.0
2013,Anchorage - AK,2.5,2.5,-0.001164548099040999,-0.09630770753137767,-0.15365733648650337,0.0
2012,Anchorage - AK,2.5,2.5,0.0069840215146541006,-0.08536446758918467,-0.13970584492199117,0.0
2011,Anchorage - AK,2.5,2.5,0.000312544871121697,-0.06981401670165363,-0.11601321329362693,0.0
2010,Anchorage - AK,2.5,2.5,0.0009523264598101343,-0.015908390553668134,-0.027670255629345733,0.0
2009,Anchorage - AK,2.5,2.5,-0.03404649905860424,-0.026672490779310457,0.0012892049271613307,0.0
2008,Anchorage - AK,2.5,2.5,0.00010081334039568207,-0.08349857518449424,-0.026962154312059308,0.0
2007,Anchorage - AK,2.5,2.5,0.0206549046561122,-0.11787078936770556,-0.025696792872622626,0.0
2006,Anchorage - AK,2.5,2.5,0.022848483175039305,-0.09976905487850307,-0.012025909731164526,0.0
2018,Amarillo - TX,2.5,3.0,-0.009409196674823699,0.0403476719260215,0.012248812243342285,0.5
2017,Amarillo - TX,3.0,3.0,-0.024851553491316698,0.0558242871016264,-0.0009685233235359123,0.0
2016,Amarillo - TX,3.0,2.5,-0.0141030075028539,0.0480580656761304,-0.04410652851220211,-0.5
2015,Amarillo - TX,2.5,2.5,-0.027359440689906426,-0.0008085033735259969,-0.06253704184200601,0.0
2014,Amarillo - TX,2.5,3.0,-0.0014029480516911004,-0.004701504086144226,-0.07784430414903892,0.5
2013,Amarillo - TX,3.0,2.5,-0.0066405497491360006,-0.01977651745546613,-0.07712614641059182,-0.5
2012,Amarillo - TX,2.5,2.5,0.0010414179414509998,-0.020016122152097627,-0.07435749948490412,0.0
2011,Amarillo - TX,2.5,2.5,0.0013249744661153022,-0.0022653314601631287,-0.04846452805213643,0.0
2010,Amarillo - TX,2.5,2.5,-0.0038888331037014758,-0.021274681007489627,-0.03303654608316722,0.0
2009,Amarillo - TX,2.5,2.5,0.0012511480599641522,-0.03752763420343406,-0.009565938496962275,0.0
2008,Amarillo - TX,2.5,2.5,-0.00015693390741944313,-0.06344826325774196,-0.006911842385307022,0.0
2007,Amarillo - TX,2.5,2.5,0.0114795593544841,-0.09260222303867341,-0.0004282265435904646,0.0
2006,Amarillo - TX,2.5,2.5,-0.0013300143182277957,-0.0777332302778959,0.010009914869442636,0.0
2018,Albuquerque - NM,2.5,2.0,0.0015862919390202054,0.1534669667929411,0.12536810711026192,-0.5
2017,Albuquerque - NM,2.0,2.5,0.0010852869600058018,0.19083401361107832,0.134041203185916,0.5
2016,Albuquerque - NM,2.5,2.5,0.0019636824727057994,0.1982960174530745,0.10613142326474201,0.0
2015,Albuquerque - NM,2.5,2.5,-0.014346370473503997,0.1224717325419187,0.060743194073438714,0.0
2014,Albuquerque - NM,2.5,2.5,0.0006775297224521984,0.0853933762311935,0.012250576168298808,0.0
2013,Albuquerque - NM,2.5,2.5,-0.016932513564825058,0.048316049575805695,-0.009033579379319992,0.0
2012,Albuquerque - NM,2.5,2.5,-0.0029272781684994992,0.026788992449641235,-0.027552384883165255,0.0
2011,Albuquerque - NM,2.5,2.5,0.004956651944667101,0.014634246580302735,-0.031564950011670555,0.0
2010,Albuquerque - NM,2.5,2.5,0.00037193042226135384,-0.016810115464031664,-0.028571980539709253,0.0
2009,Albuquerque - NM,2.5,2.5,0.00370527245104315,-0.0418153753504157,-0.013853679643943904,0.0
2008,Albuquerque - NM,2.5,2.5,0.007385238539427505,-0.06736235778778789,-0.010825936915352953,0.0
2007,Albuquerque - NM,2.5,2.5,0.009171585552394402,-0.07868218130618333,0.01349181518889961,0.0
2006,Albuquerque - NM,2.5,2.5,-0.0017292015254498014,-0.06215246623754503,0.02559067890979351,0.0
2018,Albany - NY,2.0,2.0,-0.011777333915233598,0.016589405804872503,-0.011509453877806705,0.0
2017,Albany - NY,2.0,2.0,-0.013627963140606799,0.023489558935165404,-0.0333032514899969,0.0
2016,Albany - NY,2.0,2.0,0.002562832087278399,0.025943900898099004,-0.0662206932902335,0.0
2015,Albany - NY,2.0,2.0,-0.005163984373211798,0.0416678129583598,-0.0200607255101202,0.0
2014,Albany - NY,2.0,2.0,-0.009433500468730921,0.04167730319499979,-0.031465496867894904,0.0
2013,Albany - NY,2.0,2.0,-0.005787924863398099,0.019909679144620974,-0.03743994981050472,0.0
2012,Albany - NY,2.0,2.0,-0.00803300552070145,0.022890836574137277,-0.03145054075866922,0.0
2011,Albany - NY,2.0,2.0,-0.0014311750419437608,0.02034361345320943,-0.02585558313876387,0.0
2010,Albany - NY,2.0,2.0,0.010781727032735985,-0.018087725192308432,-0.02984959026798603,0.0
2009,Albany - NY,2.0,2.0,0.0004505999386310508,-0.04186557456851003,-0.013903878862038246,0.0
2008,Albany - NY,2.0,2.0,-0.0006986623629927635,-0.06055619932711121,-0.004019778454676274,0.0
2007,Albany - NY,2.0,2.0,0.003929662518203298,-0.09110451244935389,0.001069484045729062,0.0
2006,Albany - NY,2.0,2.0,-0.009094450622796998,-0.07471099306270473,0.01303215208463381,0.0
2018,Akron - OH,2.0,2.0,-0.0078114774078130965,0.025270073533058202,-0.00282878614962101,0.0
2017,Akron - OH,2.0,2.0,-0.006257090717554099,0.029350004956126205,-0.027442805469036106,0.0
