YEAR,MET_NAME,PPL_IN_RENTALS,RENTAL_UNITS,PPL_PER_RENTAL,costar_name
2014,"New York-Newark-Jersey City, NY-NJ-PA",8484999.0,3516574.0,2.412859504733869,New York - NY USA
2006,"Ann Arbor, MI",98595.0,49868.0,1.9771195957327343,Ann Arbor - MI USA
2021,"Youngstown-Warren-Boardman, OH-PA",131198.0,66474.0,1.9736739176219273,Youngstown - OH USA
2008,"Reno, NV",150383.0,62515.0,2.4055506678397185,Reno - NV USA
2023,"Greenville, NC",70785.0,34517.0,2.0507286264739113,Greenville - NC USA
2022,"Wenatchee, WA",37148.0,15149.0,2.452175061060136,
2011,"Colorado Springs, CO",214506.0,88433.0,2.425632965069601,Colorado Springs - CO USA
2014,"San Antonio-New Braunfels, TX",737523.0,297655.0,2.477777964421898,San Antonio - TX USA
2023,"Kansas City, MO-KS",644830.0,315146.0,2.0461309996001855,Kansas City - MO USA
2006,"Springfield, IL",58388.0,27639.0,2.112522160714932,Springfield - IL USA
2018,"Auburn-Opelika, AL",49435.0,24143.0,2.0475914343702106,Auburn-Opelika - AL USA
2012,"Bellingham, WA",67800.0,29427.0,2.3040065246202466,Bellingham - WA USA
2005,"Pittsfield, MA",27685.0,15079.0,1.8359970820346176,Pittsfield - MA USA
2015,"Dover, DE",51326.0,19905.0,2.578548103491585,Dover - DE USA
2021,"State College, PA",38476.0,19895.0,1.9339532545865796,State College - PA USA
2010,"Dover, DE",31096.0,13691.0,2.2712730991162076,Dover - DE USA
2017,"Roanoke, VA",88922.0,43689.0,2.035340703609604,
2015,"Redding, CA",66109.0,26688.0,2.4771058153477217,Redding - CA USA
2013,"Portland-South Portland, ME",136195.0,66802.0,2.038786263884315,Portland - ME USA
2020,"Wilmington, NC",79015.0,44635.0,1.7702475635711885,
2010,"Bangor, ME",46048.0,22195.0,2.0747015093489525,Bangor - ME USA
2018,"Greenville, NC",74783.0,33280.0,2.2470853365384613,Greenville - NC USA
2022,"Springfield, IL",39188.0,21798.0,1.7977796128085146,Springfield - IL USA
2008,"Virginia Beach-Norfolk-Newport News, VA-NC",542247.0,224615.0,2.4141174899272086,Norfolk - VA USA
2011,"Springfield, OH",44779.0,16698.0,2.6816984069948497,Springfield - OH USA
2007,"Bloomington, IN",46678.0,21939.0,2.127626601030129,Bloomington - IN USA
2009,"Baton Rouge, LA",225463.0,95293.0,2.3659975024398436,Baton Rouge - LA USA
2016,"Birmingham-Hoover, AL",289694.0,132296.0,2.1897411864304286,Birmingham - AL USA
2011,"Reading, PA",104045.0,43148.0,2.4113516269583757,Reading - PA USA
2011,"York-Hanover, PA",103108.0,43595.0,2.3651336162403944,York - PA USA
2007,"Riverside-San Bernardino-Ontario, CA",1204662.0,402733.0,2.9912175063876068,Inland Empire - CA USA
2013,"Stockton-Lodi, CA",293290.0,94514.0,3.1031381594261167,Stockton - CA USA
2015,"Houma-Thibodaux, LA",51685.0,22359.0,2.3115971197280736,Houma-Thibodaux - LA USA
2017,"Portland-Vancouver-Hillsboro, OR-WA",785670.0,345461.0,2.2742654018832806,Portland - OR USA
2017,"Las Cruces, NM",59519.0,25372.0,2.3458536969888066,Las Cruces - NM USA
2018,"Waco, TX",97714.0,39123.0,2.497610101474836,Waco - TX USA
2021,"Springfield, MO",125015.0,63887.0,1.956814375381533,Springfield - MO USA
2007,"San Angelo, TX",26371.0,11688.0,2.256245722108145,San Angelo - TX USA
2021,"New Orleans-Metairie, LA",379634.0,176291.0,2.1534508284597624,New Orleans - LA USA
2010,"Fresno, CA",413296.0,130694.0,3.1623180865227174,Fresno - CA USA
2018,"Michigan City-La Porte, IN",30999.0,12260.0,2.5284665579119086,Michigan City-La Porte - IN USA
2014,"Punta Gorda, FL",33501.0,15634.0,2.1428297300754764,Punta Gorda - FL USA
2008,"Milwaukee-Waukesha-West Allis, WI",460676.0,217270.0,2.1202927233396234,Milwaukee - WI USA
2010,"Goldsboro, NC",41287.0,17968.0,2.297807212822796,Goldsboro - NC USA
2011,"Olympia-Tumwater, WA",79622.0,34058.0,2.337835457161313,Olympia - WA USA
2007,"Morgantown, WV",26204.0,12740.0,2.056828885400314,Morgantown - WV USA
2014,"Provo-Orem, UT",158438.0,49166.0,3.222511491681243,Provo - UT USA
2020,"Roanoke, VA",83318.0,40880.0,2.0381115459882584,
2009,"Charlotte-Concord-Gastonia, NC-SC",605535.0,260196.0,2.3272263985610846,Charlotte - NC USA
2016,"Kankakee, IL",27253.0,11696.0,2.3301128590971274,Kankakee - IL USA
2023,"Sheboygan, WI",24833.0,13655.0,1.8186012449652142,Sheboygan - WI USA
2021,"Chicago-Naperville-Elgin, IL-IN-WI",2702361.0,1246848.0,2.1673539998460116,Chicago - IL USA
2019,"Michigan City-La Porte, IN",25930.0,11443.0,2.2660141571266275,Michigan City-La Porte - IN USA
2021,"Raleigh, NC",402606.0,183100.0,2.198831239759694,Raleigh - NC USA
2023,"Oxnard-Thousand Oaks-Ventura, CA",305153.0,103262.0,2.9551335438012045,Ventura - CA USA
2018,"Kansas City, MO-KS",656764.0,299655.0,2.1917338272346534,Kansas City - MO USA
2007,"Binghamton, NY",62579.0,30877.0,2.0267189169932314,Binghamton - NY USA
2014,"Stockton-Lodi, CA",314010.0,102650.0,3.059035557720409,Stockton - CA USA
2008,"Elizabethtown-Fort Knox, KY",40056.0,15938.0,2.5132388003513615,Elizabethtown-Fort Knox - KY USA
2009,"Eau Claire, WI",41983.0,20676.0,2.0305184755271815,Eau Claire - WI USA
2010,"Tyler, TX",59650.0,26029.0,2.29167467055976,Tyler - TX USA
2008,"Visalia-Porterville, CA",171005.0,51698.0,3.3077681921931217,Visalia - CA USA
2011,"El Paso, TX",285914.0,101743.0,2.810158929852668,El Paso - TX USA
2009,"Peoria, IL",83387.0,40251.0,2.0716752378822885,Peoria - IL USA
2012,"Clarksville, TN-KY",113827.0,43082.0,2.6421011095120934,Clarksville - TN USA
2010,"Bend-Redmond, OR",56381.0,22506.0,2.5051541811072604,Bend - OR USA
2013,"Olympia-Tumwater, WA",81817.0,36364.0,2.2499450005499946,Olympia - WA USA
2020,"Cincinnati, OH-KY-IN",582401.0,283575.0,2.053781186634929,Cincinnati - OH USA
2013,"Boston-Cambridge-Newton, MA-NH",1486987.0,692401.0,2.147580664961489,Boston - MA USA
2017,"San Francisco-Oakland-Hayward, CA",1845676.0,765861.0,2.409936006664395,San Francisco - CA USA
2009,"Decatur, AL",36006.0,16985.0,2.119870473947601,Decatur - AL USA
2021,"Charleston, WV",51931.0,23460.0,2.213597612958227,
2013,"Santa Cruz-Watsonville, CA",89444.0,37289.0,2.3986698490171365,Santa Cruz - CA USA
2020,"Springfield, MO",128048.0,67037.0,1.9101093426018467,Springfield - MO USA
2010,"Grand Rapids-Wyoming, MI",203694.0,85169.0,2.3916448473035965,Grand Rapids - MI USA
2008,"Wausau, WI",33520.0,15559.0,2.1543801015489428,Wausau - WI USA
2008,"Auburn-Opelika, AL",40540.0,19355.0,2.094549212089899,Auburn-Opelika - AL USA
2009,"Utica-Rome, NY",81193.0,36942.0,2.197850684857344,Utica - NY USA
2021,"Kankakee, IL",26834.0,11965.0,2.2427078980359383,Kankakee - IL USA
2017,"Birmingham-Hoover, AL",302958.0,140696.0,2.153280832433047,Birmingham - AL USA
2012,"Iowa City, IA",44147.0,22014.0,2.005405650949396,Iowa City - IA USA
2019,"Grand Rapids-Wyoming, MI",227927.0,100452.0,2.2690140564647794,Grand Rapids - MI USA
2022,"Oshkosh-Neenah, WI",48004.0,25816.0,1.8594669972110318,
2012,"Deltona-Daytona Beach-Ormond Beach, FL",152084.0,66917.0,2.272725914192208,Daytona Beach - FL USA
2021,"Shreveport-Bossier City, LA",137332.0,62316.0,2.2037999871622054,Shreveport - LA USA
2023,"Crestview-Fort Walton Beach-Destin, FL",87266.0,37497.0,2.3272795156945887,
2009,"Phoenix-Mesa-Scottsdale, AZ",1291462.0,502481.0,2.570170812428729,Phoenix - AZ USA
2007,"Elizabethtown-Fort Knox, KY",34393.0,14353.0,2.39622378596809,Elizabethtown-Fort Knox - KY USA
2010,"Owensboro, KY",25728.0,12739.0,2.0196247743150955,Owensboro - KY USA
2010,"San Jose-Sunnyvale-Santa Clara, CA",691717.0,254752.0,2.715256406230373,San Jose - CA USA
2008,"Augusta-Richmond County, GA-SC",135511.0,56650.0,2.39207413945278,Augusta - GA USA
2021,"Springfield, OH",39029.0,16482.0,2.3679771872345587,Springfield - OH USA
2022,"San Angelo, TX",30817.0,15700.0,1.9628662420382166,San Angelo - TX USA
2015,"Bend-Redmond, OR",61373.0,24576.0,2.4972737630208335,Bend - OR USA
2014,"Boise City, ID",194528.0,80475.0,2.417247592420006,Boise - ID USA
2020,"Lafayette-West Lafayette, IN",66305.0,29573.0,2.242078923342238,
2021,"Indianapolis-Carmel-Anderson, IN",562946.0,269544.0,2.0885124506574066,Indianapolis - IN USA
2021,"Provo-Orem, UT",168704.0,60763.0,2.776426443723977,Provo - UT USA
2022,"Panama City, FL",59014.0,26098.0,2.2612460724959766,Panama City - FL USA
2019,"Allentown-Bethlehem-Easton, PA-NJ",239636.0,103263.0,2.3206375952664557,Lehigh Valley - PA USA
2023,"Rocky Mount, NC",57900.0,24978.0,2.3180398750900792,Rocky Mount - NC USA
2011,"Shreveport-Bossier City, LA",128389.0,57225.0,2.2435823503713412,Shreveport - LA USA
2017,"Rochester, NY",305120.0,148796.0,2.0505927578698353,Rochester - NY USA
2005,"St. Louis, MO-IL",618649.0,284388.0,2.1753695655231584,Saint Louis - MO USA
2016,"Reading, PA",102443.0,43056.0,2.379296729840208,Reading - PA USA
2015,"Rochester, NY",302552.0,144823.0,2.089115679139363,Rochester - NY USA
2013,"Brownsville-Harlingen, TX",116206.0,37437.0,3.104041456313273,Brownsville-Harlingen - TX USA
2011,"Seattle-Tacoma-Bellevue, WA",1218992.0,544969.0,2.2368098001904695,Seattle - WA USA
2012,"Omaha-Council Bluffs, NE-IA",294571.0,129302.0,2.2781627507695164,Omaha - NE USA
2009,"Deltona-Daytona Beach-Ormond Beach, FL",150599.0,64778.0,2.3248479422025996,Daytona Beach - FL USA
2013,"Tyler, TX",62255.0,26252.0,2.37143836660064,Tyler - TX USA
2008,"Hilton Head Island-Bluffton-Beaufort, SC",43274.0,17179.0,2.519005762849991,Hilton Head Island - SC USA
2012,"Lawrence, KS",42356.0,21204.0,1.9975476325221657,
2008,"Monroe, MI",29389.0,11633.0,2.526347459812602,Monroe - MI USA
2009,"Mansfield, OH",36069.0,14701.0,2.4535065641793077,Mansfield - OH USA
2007,"Brownsville-Harlingen, TX",120129.0,38019.0,3.159709618874773,Brownsville-Harlingen - TX USA
2005,"East Stroudsburg, PA",38351.0,14452.0,2.6536811513977305,East Stroudsburg - PA USA
2013,"Virginia Beach-Norfolk-Newport News, VA-NC",563976.0,241031.0,2.3398484012429934,Norfolk - VA USA
2020,"Richmond, VA",361271.0,169150.0,2.1358025421223767,Richmond - VA USA
2013,"Boise City, ID",204006.0,77670.0,2.6265739667825416,Boise - ID USA
2021,"Houma-Thibodaux, LA",35000.0,17458.0,2.0048115477145148,Houma-Thibodaux - LA USA
2014,"Blacksburg-Christiansburg-Radford, VA",56220.0,26775.0,2.099719887955182,Blacksburg - VA USA
2019,"Ithaca, NY",39008.0,20424.0,1.90990990990991,
2009,"Worcester, MA-CT",219893.0,99502.0,2.2099354786838457,Worcester - MA USA
2015,"Orlando-Kissimmee-Sanford, FL",829912.0,332085.0,2.4990951111914117,Orlando - FL USA
2019,"Laredo, TX",95324.0,30762.0,3.0987582081789222,Laredo - TX USA
2018,"Amarillo, TX",78675.0,35378.0,2.2238396743739046,Amarillo - TX USA
2019,"Little Rock-North Little Rock-Conway, AR",219499.0,99890.0,2.197407147862649,Little Rock - AR USA
2021,"Medford, OR",59743.0,28083.0,2.127372431720258,Medford - OR USA
2019,"Lafayette, LA",152334.0,64536.0,2.360449981405727,Lafayette - LA USA
2017,"Anchorage, AK",142661.0,56207.0,2.5381358193819277,Anchorage - AK USA
2013,"Denver-Aurora-Lakewood, CO",878358.0,384169.0,2.2863843777087687,Denver - CO USA
2007,"North Port-Sarasota-Bradenton, FL",157435.0,70646.0,2.228505506327322,Sarasota - FL USA
2009,"El Centro, CA",58591.0,19783.0,2.9616842743769904,El Centro - CA USA
2005,"Mobile, AL",111838.0,49006.0,2.2821287189323756,Mobile - AL USA
2016,"Fort Wayne, IN",102257.0,46109.0,2.217723221063133,Fort Wayne - IN USA
2022,"Shreveport-Bossier City, LA",131863.0,62374.0,2.11406996504954,Shreveport - LA USA
2008,"Huntsville, AL",88513.0,42066.0,2.1041458660200636,Huntsville - AL USA
2005,"Lewiston-Auburn, ME",27892.0,12094.0,2.306267570696213,Lewiston-Auburn - ME USA
2006,"Farmington, NM",26016.0,10112.0,2.5727848101265822,Farmington - NM USA
2009,"Fayetteville, NC",130568.0,52716.0,2.4768191820320204,Fayetteville - NC USA
2016,"Houston-The Woodlands-Sugar Land, TX",2336815.0,939636.0,2.486936430702953,Houston - TX USA
2011,"Richmond, VA",322600.0,145965.0,2.2101188641112595,Richmond - VA USA
2007,"Ocala, FL",66616.0,27635.0,2.410566310837706,Ocala - FL USA
2020,"Jackson, TN",39797.0,15577.0,2.5548565192270654,Jackson - TN USA
2011,"Lake Charles, LA",51175.0,23013.0,2.2237431017251117,Lake Charles - LA USA
2010,"Portland-South Portland, ME",127596.0,62984.0,2.0258478343706336,Portland - ME USA
2022,"Corvallis, OR",35528.0,17309.0,2.052573805534693,
2022,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",101100.0,43417.0,2.328580970587558,San Luis Obispo - CA USA
2011,"Racine, WI",60021.0,24108.0,2.4896714783474367,Racine - WI USA
2010,"Kansas City, MO-KS",521331.0,235031.0,2.2181371819036637,Kansas City - MO USA
2014,"Deltona-Daytona Beach-Ormond Beach, FL",156985.0,67831.0,2.3143547935309816,Daytona Beach - FL USA
2020,"Memphis, TN-MS-AR",421902.0,202603.0,2.082407466819346,Memphis - TN USA
2016,"Shreveport-Bossier City, LA",138698.0,64075.0,2.1646195864221616,Shreveport - LA USA
2013,"Champaign-Urbana, IL",67216.0,33727.0,1.9929433391644675,Champaign-Urbana - IL USA
2006,"Wichita, KS",152933.0,70212.0,2.178160428416795,Wichita - KS USA
2020,"Detroit-Warren-Dearborn, MI",1069206.0,530274.0,2.016327408094683,Detroit - MI USA
2020,"Greenville, NC",65171.0,29869.0,2.1818942716528844,Greenville - NC USA
2006,"Alexandria, LA",35652.0,16362.0,2.178951228456179,Alexandria - LA USA
2015,"Auburn-Opelika, AL",51961.0,24048.0,2.160720226214238,Auburn-Opelika - AL USA
2009,"Barnstable Town, MA",41424.0,21094.0,1.9637811700009482,Barnstable Town - MA USA
2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1915954.0,818208.0,2.341646622863624,Washington - DC USA
2020,"Atlanta-Sandy Springs-Roswell, GA",1674758.0,774198.0,2.1632166448376253,Atlanta - GA USA
2022,"Kansas City, MO-KS",650700.0,322594.0,2.0170864926192054,Kansas City - MO USA
2011,"Davenport-Moline-Rock Island, IA-IL",85390.0,43424.0,1.9664240972733973,Davenport - IA USA
2011,"Waco, TX",85448.0,33866.0,2.5231205338687768,Waco - TX USA
2023,"Jackson, MI",29121.0,13484.0,2.1596707208543457,Jackson - MI USA
2022,"Allentown-Bethlehem-Easton, PA-NJ",228909.0,106120.0,2.157076894082171,Lehigh Valley - PA USA
2022,"Hartford-West Hartford-East Hartford, CT",302031.0,154796.0,1.9511550686064238,Hartford - CT USA
2019,"Wilmington, NC",97981.0,45925.0,2.133500272182907,
2015,"Miami-Fort Lauderdale-West Palm Beach, FL",2088498.0,855330.0,2.4417452912910806,Miami - FL USA
2013,"Mansfield, OH",35190.0,15942.0,2.207376740684983,Mansfield - OH USA
2011,"Scranton--Wilkes-Barre--Hazleton, PA",176766.0,81603.0,2.166170361383773,Scranton - PA USA
2021,"Providence-Warwick, RI-MA",528618.0,252236.0,2.095727810463217,Providence - RI USA
2018,"Lafayette, LA",149311.0,64068.0,2.3305082100268466,Lafayette - LA USA
2007,"Santa Cruz-Watsonville, CA",90509.0,38037.0,2.379498908957068,Santa Cruz - CA USA
2011,"Chico, CA",80036.0,34689.0,2.3072443714145696,Chico - CA USA
2016,"Wenatchee, WA",28592.0,13688.0,2.0888369374634714,
2013,"Omaha-Council Bluffs, NE-IA",292832.0,133539.0,2.192857517279596,Omaha - NE USA
2007,"Gainesville, GA",43653.0,16083.0,2.7142324193247527,Gainesville - GA USA
2015,"Owensboro, KY",30734.0,12382.0,2.4821515102568243,Owensboro - KY USA
2023,"Rochester, NY",293798.0,149823.0,1.9609672747175,Rochester - NY USA
2015,"Reading, PA",99501.0,43393.0,2.293019611458069,Reading - PA USA
2023,"Santa Cruz-Watsonville, CA",106412.0,39257.0,2.710650329877474,Santa Cruz - CA USA
2011,"Las Cruces, NM",61852.0,23829.0,2.5956607495069033,Las Cruces - NM USA
2020,"Portland-Vancouver-Hillsboro, OR-WA",853798.0,393426.0,2.17016160599452,Portland - OR USA
2011,"Albuquerque, NM",255290.0,115676.0,2.2069400739997924,Albuquerque - NM USA
2011,"Pittsfield, MA",27514.0,15522.0,1.772580852982863,Pittsfield - MA USA
2021,"Beaumont-Port Arthur, TX",103327.0,46381.0,2.2277872404648456,Beaumont - TX USA
2007,"Greeley, CO",63977.0,25370.0,2.5217579818683484,Greeley - CO USA
2006,"Dayton, OH",235632.0,105971.0,2.2235517264157174,Dayton - OH USA
2010,"Ocean City, NJ",21251.0,10152.0,2.0932821118991334,Ocean City - NJ USA
2022,"Youngstown-Warren-Boardman, OH-PA",135173.0,67989.0,1.9881598493874009,Youngstown - OH USA
2015,"Burlington, NC",51935.0,23367.0,2.2225788505156845,Burlington - NC USA
2023,"San Jose-Sunnyvale-Santa Clara, CA",778646.0,305650.0,2.5475085882545394,San Jose - CA USA
2021,"Tuscaloosa, AL",75173.0,34735.0,2.164185979559522,
2008,"Lake Charles, LA",48565.0,20994.0,2.31327998475755,Lake Charles - LA USA
2014,"Lafayette, LA",157915.0,65998.0,2.392724021940059,Lafayette - LA USA
2013,"Tuscaloosa, AL",67585.0,28568.0,2.365758891066928,
2014,"Visalia-Porterville, CA",199623.0,57649.0,3.4627313570053255,Visalia - CA USA
2011,"Anchorage, AK",132531.0,57163.0,2.318475237478789,Anchorage - AK USA
2013,"Ogden-Clearfield, UT",129134.0,46030.0,2.805431240495329,Ogden - UT USA
2012,"Prescott, AZ",78406.0,30833.0,2.5429247883760904,Prescott - AZ USA
2020,"Knoxville, TN",249332.0,117330.0,2.1250490070740646,Knoxville - TN USA
2010,"Burlington, NC",49463.0,20507.0,2.4120056566050616,Burlington - NC USA
2018,"Wichita Falls, TX",42255.0,18432.0,2.29248046875,Wichita Falls - TX USA
2019,"Binghamton, NY",64406.0,32414.0,1.98698093416425,Binghamton - NY USA
2013,"Monroe, MI",28906.0,12747.0,2.2676708245077273,Monroe - MI USA
2011,"Lansing-East Lansing, MI",126211.0,60559.0,2.084099803497416,Lansing - MI USA
2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1863945.0,791635.0,2.354551024146229,Washington - DC USA
2019,"Fort Wayne, IN",91089.0,43470.0,2.0954451345755696,Fort Wayne - IN USA
2018,"Pittsburgh, PA",563514.0,303825.0,1.854732164897556,Pittsburgh - PA USA
2021,"St. George, UT",56991.0,21099.0,2.701123275984644,
2020,"St. Louis, MO-IL",678755.0,351542.0,1.9307934756017773,Saint Louis - MO USA
2017,"Salisbury, MD-DE",91013.0,39004.0,2.3334273407855606,Salisbury - MD USA
2019,"Norwich-New London, CT",83265.0,38324.0,2.1726594301221165,Norwich - CT USA
2020,"Flagstaff, AZ",44282.0,22818.0,1.940660881760014,Flagstaff - AZ USA
2010,"Huntsville, AL",95112.0,43900.0,2.1665603644646927,Huntsville - AL USA
2017,"Hanford-Corcoran, CA",62548.0,18983.0,3.294948111468156,Hanford-Corcoran - CA USA
2009,"Glens Falls, NY",31976.0,14986.0,2.133724809822501,Glens Falls - NY USA
2012,"Springfield, MO",128215.0,58747.0,2.1824944252472465,Springfield - MO USA
2021,"Fresno, CA",407807.0,141301.0,2.88608714729549,Fresno - CA USA
2006,"Peoria, IL",77114.0,37312.0,2.0667345626072042,Peoria - IL USA
2018,"Trenton, NJ",119006.0,50491.0,2.356974510308768,Trenton - NJ USA
2017,"Ann Arbor, MI",116325.0,54130.0,2.148993164603732,Ann Arbor - MI USA
2021,"Canton-Massillon, OH",107180.0,51487.0,2.081690523821547,Canton - OH USA
2022,"Trenton, NJ",118896.0,51783.0,2.296043102948844,Trenton - NJ USA
2007,"Billings, MT",30303.0,14717.0,2.059047360195692,Billings - MT USA
2009,"Corpus Christi, TX",131619.0,52930.0,2.4866616285660306,Corpus Christi - TX USA
2021,"Midland, TX",36089.0,18964.0,1.9030267875975533,Midland - TX USA
2017,"Santa Fe, NM",34217.0,17298.0,1.9780899525956759,Santa Fe - NM USA
2008,"Lubbock, TX",87729.0,40123.0,2.18650150786332,Lubbock - TX USA
2013,"Bend-Redmond, OR",53142.0,24311.0,2.1859240672946405,Bend - OR USA
2017,"Chattanooga, TN-GA",153268.0,76853.0,1.9943008080361209,Chattanooga - TN USA
2006,"Terre Haute, IN",39622.0,18459.0,2.1464868086028495,Terre Haute - IN USA
2007,"Muskegon, MI",30839.0,14756.0,2.0899295201951746,Muskegon - MI USA
2023,"Indianapolis-Carmel-Anderson, IN",593972.0,286612.0,2.072390548895371,Indianapolis - IN USA
2021,"Hartford-West Hartford-East Hartford, CT",328279.0,156120.0,2.102735075582885,Hartford - CT USA
2013,"Anniston-Oxford-Jacksonville, AL",32136.0,13938.0,2.3056392595781317,Anniston-Oxford - AL USA
2013,"Topeka, KS",61717.0,30317.0,2.0357225319127883,
2010,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",103886.0,39977.0,2.5986442204267455,San Luis Obispo - CA USA
2014,"New Orleans-Metairie, LA",382178.0,184829.0,2.0677382878227983,New Orleans - LA USA
2023,"Springfield, MA",184411.0,87054.0,2.118351827601259,Springfield - MA USA
2007,"Columbia, MO",58165.0,25895.0,2.24618652249469,Columbia - MO USA
2019,"Modesto, CA",216551.0,73597.0,2.942388956071579,Modesto - CA USA
2008,"Palm Bay-Melbourne-Titusville, FL",122770.0,54088.0,2.2698195533205148,Melbourne - FL USA
2018,"Chicago-Naperville-Elgin, IL-IN-WI",2805710.0,1240411.0,2.2619196379264617,Chicago - IL USA
2005,"Los Angeles-Long Beach-Anaheim, CA",5387322.0,1998494.0,2.695690855213976,Los Angeles - CA USA
2020,"Indianapolis-Carmel-Anderson, IN",540947.0,262632.0,2.0597147339242743,Indianapolis - IN USA
2019,"Ocean City, NJ",29445.0,12430.0,2.3688656476267096,Ocean City - NJ USA
2007,"Yuba City, CA",67421.0,21799.0,3.092848295793385,Yuba City - CA USA
2023,"Springfield, IL",52470.0,25262.0,2.077032697331961,Springfield - IL USA
